blk_specstyle_attr_week	584476
blk_stocking_locations	\N
blk_stocking_locations_tbl	0
blk_store_brand_ineligible_prep	49909396
blk_store_brand_ineligible_tbl	49909396
blk_store_hier_attr	\N
blk_store_hier_attr_tbl	1432
blk_style_stylecolor_clone_archives_tbl	229
blk_stylecolor_hier_attr	\N
blk_stylecolor_hier_attr_P348AD38EE7424BBA86A13BBA2553507B	1
blk_stylecolor_hier_attr_cm	1
blk_stylecolor_hier_attr_sup3322	2327307
blk_stylecolor_hier_attr_tbl	2412218
blk_stylecolor_hier_attr_tbl_from_pg	\N
blk_stylecolor_hier_attr_test_view	\N
blk_stylecolor_hier_attr_view	\N
blk_stylecolor_hier_attr_view2	\N
blk_stylecolor_hier_attr_view_morphed	2110604
blk_stylecolor_hist_flow_data_tbl	1382129
blk_stylecolor_sup4006	247
blk_target_all_base_all_version	2767666
blk_time_attributes	\N
blk_time_attributes_tbl	941
blk_time_hier_tbl	6755
blk_unplanned_bulk_plan_choices	\N
blk_unplanned_bulk_plan_choices_tbl	0
blk_ytd_qtd_mtd_mapping	\N
blk_ytd_qtd_mtd_mapping_tbl	1317
cluster_reassigned_CASESSION123	0
cluster_reassigned_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
clustering_batch_department_run_indx_end_log	2692
clustering_batch_department_run_indx_master	2692
cm_stylecolor_hier_sup2611	29
cm_test_1_20251202	65
cm_tx_drop_store_list_prod_latest_20251202	65
consolidated_store_indexes	696661
consolidated_store_indexes_OTL	29261
corp_price_temp_tx_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
corp_price_tx_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
dc_locations	56
dc_locations_CASESSION123	0
dc_locations_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
debut_quarters_CASESSION123	0
debut_quarters_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
default_cluster_CASESSION123	0
default_cluster_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
deleteme_blk_an_store_master_tbl	206159195
deleteme_blk_an_time_class_sales_rank_tbl	15298182
deleteme_blk_ma_stylecolorchannelattributes	1976116
deleteme_blk_stylecolor_hier_attr	2306702
deleteme_s5_all_combo_clustering_final_tbl	34194368
deleteme_s5_clustering_prep_by_brand_L4Q_merged	17263397
deleteme_sync_outbound_stylecolor_memory	4
dept_flrset_table	\N
dept_flrset_table_tbl	0
dup_sizes_sku_delete_all_sup4006	1265
dup_sizes_sku_delete_sup4006	2517
dup_sizes_sku_level_20260604_sup4006	2517
error_s5_clustering_prep_by_brand_L4Q_merged	13186276
eval_weeks	1
fake_am_week_latest_20250108	131
final_avg_aps_missing_hiers_master	4547934
final_clusters_CASESSION123	0
final_clusters_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
final_price_cost_P348AD38EE7424BBA86A13BBA2553507B	65
final_rec_gt_sys_rec_sup4351	100
fp_weeks_CASESSION123	0
fp_weeks_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
from_pg_blk_p_dept_store_attr_plan	3515
from_pg_blk_p_pinchpo	1008
from_pg_target_setting_plan_data_wide	697514
from_pg_target_setting_plans	3456
from_pg_tgt_wide	729660
gross_tx_temp_carryfwd_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
invalid_or_close_or_not_yet_open_stores_CASESSION123	0
invalid_or_close_or_not_yet_open_stores_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
last_pub_to_use_updated_at_CASESSION123	0
last_pub_to_use_updated_at_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
last_published_CASESSION123	0
last_published_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
like_store_open_close_valid_time_frames_CASESSION123	0
like_store_open_close_valid_time_frames_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
missing_hier_by_channel	5340
multichannel_blk_ma_stylecolorchannelattributes_P348AD38EE7424BBA86A13BBA2553507B	1
multichannel_blk_stylecolor_hier_attr_P348AD38EE7424BBA86A13BBA2553507B	1
new_s5_clustering_prep_by_brand_L4Q_merged_FP	7411688
new_s5_clustering_prep_by_brand_L4Q_merged_TOT	7411688
new_s5_clustering_prep_by_brand_L4Q_merged_extended	6866600
new_s5_clustering_prep_by_brand_L4Q_merged_futures	22235064
new_s5_tgt_base_history_stylecolor_month_department	431088134
new_s5_tgt_prod_dimension_prep	33542
no_default_sizes	2568
old_blk_p_strategy_params_tbl	44820
old_s5_tgt_dept_reference_lookup	14860
old_s5_tgt_reference_lookup	20
